File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
Ex10,3415,0.531099822,3787,0.681309434,0.98325723,0.725227687,0.978461532,0.944629747,0.881999827,0.837701344,0.6,0.425,0.371428571,0.297560976,0.75,0.596491228,0.541666667,0.458646617,0.53580673,0.49286314,0.436893204,0.377329193
A1.0,3441,0.206960129,3441,0.342944434,1,0.590887229,0.973664372,0.925293428,0.863433562,0.818661954,0.655172414,0.555555556,0.5,0.428571429,0.791666667,0.714285714,0.666666667,0.6,0.21459854,0.211678832,0.208759124,0.204081633
A2.0,594,0.68353756,676,0.8174946,0.984841307,0.834115861,0.995763829,0.988333797,0.973236354,0.961554905,0.952380952,0.871794872,0.793650794,0.655172414,0.975609756,0.931506849,0.884955752,0.791666667,0.890675241,0.848580442,0.791411043,0.737313433
A3.0,877,0.62067474,1047,0.765509518,0.985110664,0.818073969,0.994506324,0.985061366,0.960364103,0.935213373,0.92,0.8,0.734939759,0.553719008,0.958333333,0.888888889,0.847222222,0.712765957,0.824742268,0.773869347,0.692307692,0.599088838
A4.0,1379,0.555734536,1712,0.690974729,0.999647763,0.778086718,0.996375997,0.988265844,0.929907568,0.742643975,0.904761905,0.87804878,0.852941176,0.543859649,0.95,0.935064935,0.920634921,0.704545455,0.786561265,0.765166341,0.679104478,0.4368
A4.1,947,0.715871587,1161,0.824064252,0.992092778,0.842779503,0.998718551,0.996205785,0.986840592,0.974339019,1,0.975,0.909090909,0.826530612,1,0.987341772,0.952380952,0.905027933,0.931283906,0.900178253,0.844020797,0.78487395
B1.0,2290,0.606934432,2878,0.737072903,0.978852986,0.803460105,0.983806083,0.953872219,0.891438725,0.843183199,0.90625,0.77027027,0.7265625,0.591623037,0.950819672,0.870229008,0.841628959,0.743421053,0.756813417,0.642787046,0.52276867,0.443388073
C1.0,2619,0.560791548,3135,0.693757937,0.984062941,0.751162603,0.9690187,0.912961985,0.802260448,0.710074185,0.88,0.8,0.770833333,0.592356688,0.936170213,0.888888889,0.870588235,0.744,0.62704918,0.554901961,0.491525424,0.406222222
C1.1,3159,0.459538067,3365,0.619645077,0.999420961,0.688915318,0.994885397,0.983346544,0.957729171,0.929100944,0.8,0.746478873,0.720338983,0.611764706,0.888888889,0.85483871,0.837438424,0.759124088,0.493922652,0.485148515,0.473224044,0.448869752
C2.0,3027,0.592762007,3761,0.731606366,0.989989463,0.806516476,0.985690648,0.960415626,0.909640703,0.872540901,0.657142857,0.597402597,0.568181818,0.5,0.793103448,0.74796748,0.724637681,0.666666667,0.765089723,0.685113016,0.596452328,0.526166902
C3.0,4531,0.437631873,4680,0.602783908,0.997661913,0.671914792,0.989856594,0.97026395,0.927641674,0.896483371,0.628571429,0.546666667,0.523809524,0.450549451,0.771929825,0.706896552,0.6875,0.621212121,0.429264349,0.409417398,0.388976378,0.36377709
C4.0,3200,0.601643222,3795,0.732614669,0.991525424,0.775414923,0.986736825,0.963188615,0.928233191,0.900590015,0.882352941,0.76,0.71875,0.644808743,0.9375,0.863636364,0.836363636,0.784053156,0.689381933,0.625954198,0.565857248,0.506732814
C5.0,1377,0.86529055,1377,0.927780983,1,0.85379668,0.999909952,0.999745118,0.999425406,0.999168354,1,1,1,1,1,1,1,1,0.867532468,0.867446394,0.867360208,0.86727391
C6.0,3327,0.622360953,4075,0.763973357,0.991006822,0.836491816,0.991809387,0.971260078,0.908735687,0.859118435,0.75,0.725490196,0.714285714,0.591078067,0.857142857,0.840909091,0.833333333,0.742990654,0.846385542,0.756272401,0.646267653,0.549081697
C7.0,6689,0.33791943,6802,0.502777778,0.992455585,0.638683789,0.993606274,0.981186019,0.954890266,0.936244337,0.717948718,0.675,0.654135338,0.597826087,0.835820896,0.805970149,0.790909091,0.74829932,0.329883571,0.313299233,0.295454545,0.28125
C8.0,2803,0.571406728,3046,0.719159137,0.98969697,0.738040736,0.989382652,0.970325325,0.940414375,0.914599298,0.675,0.564705882,0.528169014,0.447236181,0.805970149,0.721804511,0.69124424,0.618055556,0.576923077,0.518072289,0.46201966,0.411053541
